"ZONA";"ICDO";"SEXE";"ANY";"M01";"M02";"M03";"M04";"M05";"M06";"M07";"M08";"M09";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18"
"P4300";7;1;2009;0;0;0;0;0;0;0;0;1;0;2;1;2;2;2;2;0;0
"P4300";7;1;2010;0;0;0;0;0;0;0;0;1;1;1;3;2;0;1;1;1;0
"P4300";7;1;2011;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;1
"P4300";7;2;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";7;2;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"P4300";7;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"P4300";7;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";7;2;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";7;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";7;2;1999;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"P4300";7;2;2003;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"P4300";7;2;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";7;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";7;2;2011;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"P4300";8;1;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";8;1;1982;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
"P4300";8;1;1983;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"P4300";8;1;1984;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"P4300";8;1;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"P4300";8;1;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";8;1;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"P4300";8;1;1989;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"P4300";8;1;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"P4300";8;1;1991;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"P4300";8;1;1992;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"P4300";8;1;1994;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
"P4300";8;1;1995;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
"P4300";8;1;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"P4300";8;1;1998;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"P4300";8;1;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"P4300";8;1;2000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"P4300";8;1;2001;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1
"P4300";8;1;2002;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
"P4300";8;1;2003;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"P4300";8;1;2004;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
"P4300";8;1;2005;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1
"P4300";8;1;2006;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"P4300";8;1;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";8;1;2008;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0
"P4300";8;1;2009;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";8;1;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";8;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"P4300";8;2;1986;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"P4300";8;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"P4300";8;2;1993;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"P4300";8;2;1995;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"P4300";8;2;1997;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0
"P4300";8;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"P4300";8;2;2001;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"P4300";8;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";8;2;2011;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"P4300";9;1;1980;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"P4300";9;1;1981;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0
"P4300";9;1;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
"P4300";9;1;1984;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0
"P4300";9;1;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"P4300";9;1;1986;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
"P4300";9;1;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"P4300";9;1;1988;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
"P4300";9;1;1989;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;0;0;0
"P4300";9;1;1990;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
"P4300";9;1;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"P4300";9;1;1992;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;2
"P4300";9;1;1993;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;0;1
"P4300";9;1;1994;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0
"P4300";9;1;1995;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0
"P4300";9;1;1996;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;1;0;0
"P4300";9;1;1997;0;0;0;0;0;0;0;0;1;2;2;1;1;1;1;0;0;0
"P4300";9;1;1998;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;2;0;0
"P4300";9;1;1999;0;0;0;0;0;0;0;0;1;1;1;0;1;2;1;2;1;0
"P4300";9;1;2000;0;0;0;0;0;0;0;1;1;0;0;2;4;3;0;2;0;0
"P4300";9;1;2001;0;0;0;0;0;0;0;0;0;3;0;0;1;1;0;1;1;1
"P4300";9;1;2002;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;1;1
"P4300";9;1;2003;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0
"P4300";9;1;2004;0;0;0;0;0;0;0;0;0;0;1;0;3;1;1;1;2;0
"P4300";9;1;2005;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;1;0;0
"P4300";9;1;2006;0;0;0;0;0;0;0;0;0;1;5;2;0;1;1;1;0;0
"P4300";9;1;2007;0;0;0;0;0;0;0;0;0;1;0;1;2;4;1;0;0;0
"P4300";9;1;2008;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;1;2;0
"P4300";9;1;2009;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
"P4300";9;1;2010;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;0;1;0
"P4300";9;1;2011;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0
"P4300";9;2;1991;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"P4300";9;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"P4300";9;2;2006;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"P4300";10;1;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";10;1;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"P4300";10;1;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"P4300";10;1;1993;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"P4300";10;1;1995;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"P4300";10;1;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";10;1;1997;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"P4300";10;1;1999;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
"P4300";10;1;2000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"P4300";10;1;2001;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"P4300";10;1;2002;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"P4300";10;1;2003;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"P4300";10;1;2004;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
"P4300";10;1;2010;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"P4300";10;1;2011;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"P4300";10;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";11;1;1980;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
"P4300";11;1;1981;0;0;0;0;0;0;0;0;0;0;2;0;1;3;1;0;0;0
"P4300";11;1;1982;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0
"P4300";11;1;1983;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;2;0;0
"P4300";11;1;1984;0;0;0;0;0;0;0;0;1;1;2;0;2;1;1;2;0;0
"P4300";11;1;1985;0;0;0;0;0;0;0;1;0;2;0;1;0;2;0;0;0;0
"P4300";11;1;1986;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0
"P4300";11;1;1987;0;0;0;0;0;0;0;0;1;1;0;6;1;0;0;0;1;0
"P4300";11;1;1988;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
"P4300";11;1;1989;0;0;0;0;0;0;0;0;0;2;2;3;3;1;1;3;0;1
"P4300";11;1;1990;0;0;0;0;0;0;0;0;0;0;3;3;5;1;0;0;1;1
"P4300";11;1;1991;0;0;0;0;0;0;0;0;2;1;0;0;2;2;0;1;1;0
"P4300";11;1;1992;0;0;0;0;1;0;0;0;1;1;2;0;3;1;1;0;0;2
"P4300";11;1;1993;0;0;0;0;0;0;0;0;2;2;1;0;2;2;1;2;0;1
"P4300";11;1;1994;0;0;0;0;0;0;0;1;2;4;2;1;6;2;0;0;0;0
"P4300";11;1;1995;0;0;0;0;0;0;0;0;3;2;0;3;3;2;1;0;0;0
"P4300";11;1;1996;0;0;0;0;0;0;0;0;1;2;2;0;5;1;0;1;0;0
"P4300";11;1;1997;0;0;0;0;0;0;0;0;1;2;3;2;3;2;2;2;1;0
"P4300";11;1;1998;0;0;0;0;0;0;0;2;0;2;4;4;2;2;3;4;0;0
"P4300";11;1;1999;0;0;0;0;0;0;0;1;1;2;2;1;3;4;4;3;1;0
"P4300";11;1;2000;0;0;0;0;0;0;0;1;2;2;0;3;4;4;1;2;0;1
"P4300";11;1;2001;0;0;0;0;0;0;0;0;3;5;0;2;2;3;3;1;2;2
"P4300";11;1;2002;0;0;0;0;0;0;0;1;3;0;3;2;0;3;1;1;1;1
"P4300";11;1;2003;0;0;0;0;0;0;0;0;0;1;3;3;2;1;2;0;1;0
"P4300";11;1;2004;0;0;0;0;0;0;0;0;1;1;4;1;5;3;3;2;4;0
"P4300";11;1;2005;0;0;0;0;0;1;0;0;0;2;2;3;4;2;0;2;1;1
"P4300";11;1;2006;0;0;0;0;0;0;0;0;0;2;6;3;0;1;3;2;1;0
"P4300";11;1;2007;0;0;0;0;0;0;0;0;0;1;1;3;5;5;2;0;0;0
"P4300";11;1;2008;0;0;0;0;0;0;0;0;0;3;2;3;4;1;0;2;2;0
"P4300";11;1;2009;0;0;0;0;0;1;0;0;2;0;2;2;2;2;3;2;0;1
"P4300";11;1;2010;0;0;0;0;0;0;0;0;1;1;2;6;5;2;1;1;2;0
"P4300";11;1;2011;0;0;0;0;0;0;0;0;0;0;2;3;2;2;1;2;1;1
"P4300";11;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"P4300";11;2;1986;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"P4300";11;2;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";11;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"P4300";11;2;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"P4300";11;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"P4300";11;2;1991;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"P4300";11;2;1993;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"P4300";11;2;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";11;2;1995;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"P4300";11;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";11;2;1997;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0
"P4300";11;2;1999;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"P4300";11;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"P4300";11;2;2001;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"P4300";11;2;2003;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"P4300";11;2;2006;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"P4300";11;2;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";11;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"P4300";11;2;2011;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
"P4300";11,5;1;1980;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0
"P4300";11,5;1;1981;0;0;0;0;0;0;0;0;0;3;3;0;3;5;2;1;0;1
"P4300";11,5;1;1982;0;0;0;0;0;0;0;0;0;1;3;3;4;1;4;2;1;0
"P4300";11,5;1;1983;0;0;0;0;0;0;0;0;2;0;4;3;3;3;2;4;0;2
"P4300";11,5;1;1984;0;0;0;0;0;0;0;0;1;2;2;2;4;2;2;2;0;0
"P4300";11,5;1;1985;0;0;0;0;0;0;0;1;1;2;0;1;1;4;0;3;3;1
"P4300";11,5;1;1986;0;0;0;0;0;0;0;0;1;2;3;3;3;2;0;2;2;0
"P4300";11,5;1;1987;0;0;0;0;0;0;0;0;2;1;0;7;1;1;1;0;1;0
"P4300";11,5;1;1988;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;0;1;1
"P4300";11,5;1;1989;0;0;0;0;0;0;0;0;1;2;2;6;5;4;2;2;0;1
"P4300";11,5;1;1990;0;0;0;0;0;0;0;0;1;2;4;8;6;4;3;2;1;3
"P4300";11,5;1;1991;0;0;0;0;0;0;1;0;4;1;3;8;3;5;1;3;1;1
"P4300";11,5;1;1992;0;0;0;0;1;0;0;1;1;1;2;2;4;3;4;2;1;3
"P4300";11,5;1;1993;0;0;0;0;0;0;0;0;3;5;2;2;5;4;1;2;0;2
"P4300";11,5;1;1994;0;0;0;0;0;0;0;1;2;4;3;2;9;2;2;2;3;2
"P4300";11,5;1;1995;0;0;0;0;0;0;0;0;2;3;2;6;4;3;0;2;3;0
"P4300";11,5;1;1996;0;0;0;0;0;0;0;0;2;3;2;3;11;1;3;3;0;0
"P4300";11,5;1;1997;0;0;0;0;0;0;0;0;1;4;4;3;3;4;5;3;1;0
"P4300";11,5;1;1998;0;0;0;0;0;0;0;2;0;4;7;4;4;2;5;6;1;0
"P4300";11,5;1;1999;0;0;0;0;0;0;0;1;2;3;4;0;5;3;5;4;1;0
"P4300";11,5;1;2000;0;0;0;0;0;0;0;2;1;5;2;4;8;8;3;5;1;1
"P4300";11,5;1;2001;0;0;0;0;0;0;0;0;3;4;4;3;2;6;6;2;3;2
"P4300";11,5;1;2002;0;0;0;0;0;0;0;1;4;2;3;2;2;7;4;3;2;3
"P4300";11,5;1;2003;0;0;0;0;0;0;0;0;3;3;4;8;2;2;4;0;1;0
"P4300";11,5;1;2004;0;0;0;0;0;0;0;0;2;1;5;3;7;5;6;3;5;1
"P4300";11,5;1;2005;0;0;0;0;0;1;0;1;1;4;3;4;5;2;2;7;2;1
"P4300";11,5;1;2006;0;0;0;0;0;0;0;0;1;4;8;4;1;4;4;5;1;0
"P4300";11,5;1;2007;0;0;0;0;0;0;0;0;1;3;4;9;8;7;3;4;1;1
"P4300";11,5;1;2008;0;0;0;0;0;0;0;0;0;3;2;3;6;2;0;4;3;3
"P4300";11,5;1;2009;0;0;0;0;0;1;0;0;2;0;4;6;8;5;4;3;2;2
"P4300";11,5;1;2010;0;0;0;0;0;0;0;0;1;1;2;6;9;4;4;4;5;4
"P4300";11,5;1;2011;0;0;0;0;0;0;0;1;0;1;3;3;4;4;2;2;2;2
"P4300";11,5;2;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"P4300";11,5;2;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";11,5;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"P4300";11,5;2;1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";11,5;2;1984;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"P4300";11,5;2;1985;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"P4300";11,5;2;1986;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0
"P4300";11,5;2;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P4300";11,5;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"P4300";11,5;2;1989;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
"P4300";11,5;2;1990;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
"P4300";11,5;2;1991;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"P4300";11,5;2;1992;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;1;0
"P4300";11,5;2;1993;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1
"P4300";11,5;2;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2
"P4300";11,5;2;1995;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0
"P4300";11,5;2;1996;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;1
"P4300";11,5;2;1997;0;0;0;0;0;0;0;0;2;0;1;0;2;0;1;1;1;0
"P4300";11,5;2;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"P4300";11,5;2;1999;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1
"P4300";11,5;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0
"P4300";11,5;2;2001;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1
"P4300";11,5;2;2002;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1
"P4300";11,5;2;2003;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1
"P4300";11,5;2;2004;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1
"P4300";11,5;2;2005;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0
"P4300";11,5;2;2006;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;0;0;2
"P4300";11,5;2;2007;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;1;3
"P4300";11,5;2;2008;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"P4300";11,5;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;4
"P4300";11,5;2;2010;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;1
"P4300";11,5;2;2011;0;0;0;0;0;0;0;0;1;0;2;1;0;2;0;0;2;0
"P4300";12;1;1980;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;2;0;0
"P4300";12;1;1981;0;0;0;0;0;0;0;0;0;3;3;0;3;5;3;1;0;2
"P4300";12;1;1982;0;0;0;0;0;0;0;0;0;1;3;4;5;1;6;2;2;1
"P4300";12;1;1983;0;0;0;0;0;0;0;0;2;0;4;3;4;3;2;5;0;2
"P4300";12;1;1984;0;0;0;0;0;0;0;0;1;2;2;3;4;2;3;3;0;0
"P4300";12;1;1985;0;0;0;0;0;0;0;1;1;3;0;1;1;4;0;3;4;1
"P4300";12;1;1986;0;0;0;0;0;0;0;0;1;2;4;5;3;2;0;3;2;0
"P4300";12;1;1987;0;0;0;0;0;0;0;0;2;2;0;8;1;2;2;3;2;0
"P4300";12;1;1988;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;1;3;2
"P4300";12;1;1989;0;0;0;0;0;0;0;0;1;3;3;7;6;4;3;3;1;1
"P4300";12;1;1990;0;0;0;0;0;0;0;0;1;2;4;8;6;6;4;2;1;3
"P4300";12;1;1991;0;0;0;0;0;0;1;0;4;1;3;8;3;5;2;3;1;2
"P4300";12;1;1992;0;0;0;0;1;0;0;1;1;1;3;2;4;5;4;4;1;4
"P4300";12;1;1993;0;0;0;0;0;0;0;0;3;5;3;2;5;4;1;2;0;2
"P4300";12;1;1994;0;0;0;0;0;0;0;1;2;4;4;3;10;3;3;3;4;2
"P4300";12;1;1995;0;0;0;0;0;0;0;0;3;3;2;6;4;3;2;4;4;2
"P4300";12;1;1996;0;0;0;0;0;0;0;0;2;3;2;3;12;3;5;4;1;0
"P4300";12;1;1997;0;0;0;0;0;0;0;0;1;4;4;4;4;5;6;3;2;0
"P4300";12;1;1998;0;0;0;0;0;0;0;2;0;4;7;4;4;2;5;6;3;0
"P4300";12;1;1999;0;0;0;0;0;0;0;1;2;3;4;1;6;4;6;5;2;0
"P4300";12;1;2000;0;0;0;0;0;0;0;2;2;5;2;4;8;8;4;5;2;1
"P4300";12;1;2001;0;0;0;0;0;0;0;0;3;5;4;3;2;8;7;2;3;3
"P4300";12;1;2002;0;0;0;0;0;0;0;1;4;3;4;2;2;7;4;3;2;6
"P4300";12;1;2003;0;0;0;0;0;0;0;0;3;3;4;8;4;3;4;0;2;1
"P4300";12;1;2004;0;0;0;0;0;0;0;0;2;1;5;4;8;7;7;4;5;3
"P4300";12;1;2005;0;0;0;0;0;1;0;1;1;4;3;4;5;2;3;7;2;3
"P4300";12;1;2006;0;0;0;0;0;0;0;0;1;4;8;4;1;4;4;5;2;2
"P4300";12;1;2007;0;0;0;0;0;0;0;0;1;3;4;9;9;7;3;5;1;2
"P4300";12;1;2008;0;0;0;0;0;0;0;0;0;3;2;5;6;2;0;4;4;4
"P4300";12;1;2009;0;0;0;0;0;1;0;0;2;1;4;6;8;5;4;5;3;4
"P4300";12;1;2010;0;0;0;0;0;1;0;0;1;1;3;7;9;4;4;4;5;5
"P4300";12;1;2011;0;0;0;0;0;0;0;1;0;1;3;5;4;4;2;3;3;3
"P4300";12;2;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"P4300";12;2;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"P4300";12;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"P4300";12;2;1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"P4300";12;2;1984;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
"P4300";12;2;1985;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
"P4300";12;2;1986;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0
"P4300";12;2;1987;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"P4300";12;2;1988;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;2
"P4300";12;2;1989;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
"P4300";12;2;1990;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;1;0;0
"P4300";12;2;1991;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
"P4300";12;2;1992;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;2;1;0
"P4300";12;2;1993;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1
"P4300";12;2;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"P4300";12;2;1995;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0
"P4300";12;2;1996;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;1;1
"P4300";12;2;1997;0;0;0;0;0;0;0;0;2;0;1;0;2;0;1;1;1;0
"P4300";12;2;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
"P4300";12;2;1999;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1
"P4300";12;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0
"P4300";12;2;2001;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;2;1;2
"P4300";12;2;2002;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;3
"P4300";12;2;2003;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1
"P4300";12;2;2004;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;2;1
"P4300";12;2;2005;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;1
"P4300";12;2;2006;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;1;0;3
"P4300";12;2;2007;0;0;0;0;0;0;0;0;0;0;0;3;4;3;0;0;1;3
"P4300";12;2;2008;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"P4300";12;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4
"P4300";12;2;2010;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;4;2
"P4300";12;2;2011;0;0;0;0;0;0;0;0;1;0;2;1;0;2;0;0;3;3
"P4300";13;1;1980;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;1;2;1
"P4300";13;1;1981;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;3;2;1
"P4300";13;1;1982;0;0;0;0;0;0;0;0;0;1;2;6;0;1;3;1;0;4
"P4300";13;1;1983;0;0;0;0;0;0;0;0;0;1;2;3;5;2;1;3;1;1
"P4300";13;1;1984;0;0;0;0;0;0;0;0;0;1;1;3;6;4;3;2;2;2
"P4300";13;1;1985;0;0;0;0;0;0;0;0;2;4;0;1;3;0;3;4;0;0
